<<<<<<< HEAD
11:59:09 回头，下次盈利回头8.918004
11:59:11 20181228-0720期方案4已投注，倍数42，
11:59:11 20181228-0720期方案7已投注，倍数42，
11:59:11 20181228-0720期方案8已投注，倍数42，
12:00:07 20181228-0721期方案7已投注，倍数191，
12:01:13 20181228-0722期方案5已投注，倍数42，
12:01:13 20181228-0722期方案7已投注，倍数720，
12:02:14 20181228-0723期方案5已投注，倍数191，
12:02:14 20181228-0723期方案7已投注，倍数2595，
12:03:09 总体盈利62.49802，触发止盈
12:53:04 20181228-0774期方案10已投注，倍数42，模拟
12:54:14 回头，下次盈利回头2.278
12:54:16 20181228-0775期方案4已投注，倍数42，模拟
12:54:16 20181228-0775期方案5已投注，倍数42，模拟
12:54:16 20181228-0775期方案6已投注，倍数42，模拟
12:54:16 20181228-0775期方案9已投注，倍数42，模拟
12:55:15 回头，下次盈利回头11.35
12:55:17 20181228-0776期方案1已投注，倍数42，模拟
12:56:11 回头，下次盈利回头13.618
12:56:13 20181228-0777期方案2已投注，倍数42，模拟
12:56:13 20181228-0777期方案3已投注，倍数42，模拟
12:57:08 回头，下次盈利回头18.154
12:57:10 20181228-0778期没有可投注的方案
12:58:11 20181228-0779期方案10已投注，倍数42，模拟
12:59:06 回头，下次盈利回头20.422
12:59:08 20181228-0780期方案6已投注，倍数42，模拟
12:59:08 20181228-0780期方案7已投注，倍数42，模拟
12:59:08 20181228-0780期方案9已投注，倍数42，模拟
13:00:12 回头，下次盈利回头27.226
13:00:14 20181228-0781期方案2已投注，倍数42，模拟
13:00:14 20181228-0781期方案6已投注，倍数42，模拟
13:00:14 20181228-0781期方案8已投注，倍数42，模拟
13:00:14 20181228-0781期方案9已投注，倍数42，模拟
13:01:16 20181228-0782期方案1已投注，倍数42，模拟
13:01:16 20181228-0782期方案6已投注，倍数191，模拟
13:01:16 20181228-0782期方案9已投注，倍数191，模拟
13:02:12 20181228-0783期方案6已投注，倍数720，模拟
13:02:12 20181228-0783期方案10已投注，倍数42，模拟
13:03:07 模拟爆掉，转为实战
13:03:09 20181228-0784期方案3已投注，倍数42，
13:04:08 回头，下次盈利回头2.278
13:04:10 20181228-0785期方案6已投注，倍数42，
13:04:11 20181228-0785期方案8已投注，倍数42，
13:05:12 20181228-0786期方案4已投注，倍数42，
13:05:12 20181228-0786期方案6已投注，倍数191，
13:05:12 20181228-0786期方案10已投注，倍数42，
13:06:06 当前盈利13.506，触发盈利转换
13:06:08 20181228-0787期没有可投注的方案
13:07:14 20181228-0788期没有可投注的方案
13:08:07 20181228-0789期没有可投注的方案
13:09:09 20181228-0790期方案7已投注，倍数42，模拟
13:10:10 回头，下次盈利回头2.278
13:10:12 20181228-0791期方案9已投注，倍数42，模拟
13:10:12 20181228-0791期方案10已投注，倍数42，模拟
13:11:08 回头，下次盈利回头6.814001
13:11:10 20181228-0792期方案1已投注，倍数42，模拟
13:11:10 20181228-0792期方案5已投注，倍数42，模拟
13:12:09 20181228-0793期方案5已投注，倍数191，模拟
13:13:12 20181228-0794期方案5已投注，倍数720，模拟
13:14:10 回头，下次盈利回头15.342
13:14:12 20181228-0795期方案6已投注，倍数42，模拟
13:15:08 回头，下次盈利回头17.61
13:15:10 20181228-0796期没有可投注的方案
13:16:08 20181228-0797期方案7已投注，倍数42，模拟
13:17:07 回头，下次盈利回头19.878
13:17:09 20181228-0798期方案9已投注，倍数42，模拟
13:18:07 回头，下次盈利回头22.146
13:18:09 20181228-0799期方案8已投注，倍数42，模拟
13:19:09 回头，下次盈利回头24.414
13:19:11 20181228-0800期方案6已投注，倍数42，模拟
13:20:06 回头，下次盈利回头26.682
13:20:08 20181228-0801期方案10已投注，倍数42，模拟
13:21:11 20181228-0802期方案3已投注，倍数42，模拟
13:21:11 20181228-0802期方案5已投注，倍数42，模拟
13:21:11 20181228-0802期方案9已投注，倍数42，模拟
13:21:11 20181228-0802期方案10已投注，倍数191，模拟
13:22:10 20181228-0803期方案7已投注，倍数42，模拟
13:22:10 20181228-0803期方案10已投注，倍数720，模拟
13:23:07 模拟爆掉，转为实战
13:23:09 20181228-0804期方案5已投注，倍数42，
13:23:09 20181228-0804期方案10已投注，倍数42，
13:24:15 20181228-0805期方案1已投注，倍数42，
13:24:15 20181228-0805期方案5已投注，倍数191，
13:24:15 20181228-0805期方案8已投注，倍数42，
13:25:09 当前盈利11.238，触发盈利转换
13:25:11 20181228-0806期方案6已投注，倍数42，模拟
13:26:10 回头，下次盈利回头2.278
13:26:12 20181228-0807期方案2已投注，倍数42，模拟
13:26:12 20181228-0807期方案7已投注，倍数42，模拟
13:27:12 回头，下次盈利回头6.814001
13:27:14 20181228-0808期没有可投注的方案
13:28:15 20181228-0809期没有可投注的方案
13:29:14 20181228-0810期没有可投注的方案
13:31:10 请求奖期信息错误, Bad Gateway, 重试1...
13:31:13 20181228-0812期没有可投注的方案
13:32:08 20181228-0813期方案6已投注，倍数42，模拟
13:33:15 20181228-0814期方案6已投注，倍数191，模拟
13:34:04 回头，下次盈利回头11.248
13:34:06 20181228-0815期没有可投注的方案
13:35:12 20181228-0816期没有可投注的方案
13:36:09 20181228-0817期没有可投注的方案
13:37:09 20181228-0818期没有可投注的方案
13:38:16 20181228-0819期方案1已投注，倍数42，模拟
13:38:16 20181228-0819期方案9已投注，倍数42，模拟
13:39:05 回头，下次盈利回头15.784
13:39:07 20181228-0820期没有可投注的方案
13:40:19 20181228-0821期方案2已投注，倍数42，模拟
13:40:19 20181228-0821期方案5已投注，倍数42，模拟
13:40:19 20181228-0821期方案7已投注，倍数42，模拟
13:41:13 回头，下次盈利回头22.588
13:41:15 20181228-0822期方案1已投注，倍数42，模拟
13:41:15 20181228-0822期方案4已投注，倍数42，模拟
13:41:15 20181228-0822期方案6已投注，倍数42，模拟
13:42:32 请求奖期信息错误, Bad Gateway, 重试1...
13:42:34 20181228-0823期方案6已投注，倍数191，模拟
13:43:06 回头，下次盈利回头31.558
13:43:08 20181228-0824期方案3已投注，倍数42，模拟
13:44:31 20181228-0825期方案3已投注，倍数191，模拟
13:44:31 20181228-0825期方案10已投注，倍数42，模拟
13:45:05 20181228-0826期方案4已投注，倍数42，模拟
13:45:05 20181228-0826期方案7已投注，倍数42，模拟
13:45:05 20181228-0826期方案10已投注，倍数191，模拟
13:46:09 20181228-0827期方案10已投注，倍数720，模拟
13:47:12 回头，下次盈利回头46.78801
13:47:14 20181228-0828期没有可投注的方案
13:48:10 20181228-0829期没有可投注的方案
13:49:12 20181228-0830期方案1已投注，倍数42，模拟
13:49:12 20181228-0830期方案4已投注，倍数42，模拟
13:49:12 20181228-0830期方案10已投注，倍数42，模拟
13:50:19 20181228-0831期方案1已投注，倍数191，模拟
13:50:19 20181228-0831期方案4已投注，倍数191，模拟
13:50:19 20181228-0831期方案6已投注，倍数42，模拟
13:50:19 20181228-0831期方案10已投注，倍数191，模拟
13:51:09 回头，下次盈利回头54.21001
13:51:11 20181228-0832期方案6已投注，倍数42，模拟
13:52:08 回头，下次盈利回头56.47801
13:52:10 20181228-0833期方案1已投注，倍数42，模拟
13:53:09 回头，下次盈利回头58.74601
13:53:11 20181228-0834期没有可投注的方案
13:54:12 20181228-0835期没有可投注的方案
13:55:08 20181228-0836期没有可投注的方案
13:56:14 20181228-0837期方案1已投注，倍数42，模拟
13:57:13 回头，下次盈利回头61.01401
13:57:15 20181228-0838期方案6已投注，倍数42，模拟
13:58:10 回头，下次盈利回头63.28201
13:58:12 20181228-0839期方案2已投注，倍数42，模拟
13:58:12 20181228-0839期方案3已投注，倍数42，模拟
13:59:06 回头，下次盈利回头67.81802
13:59:08 20181228-0840期没有可投注的方案
14:00:09 20181228-0841期方案1已投注，倍数42，模拟
14:00:09 20181228-0841期方案7已投注，倍数42，模拟
14:01:15 20181228-0842期方案1已投注，倍数191，模拟
14:01:15 20181228-0842期方案3已投注，倍数42，模拟
14:01:15 20181228-0842期方案4已投注，倍数42，模拟
14:02:06 回头，下次盈利回头79.05602
14:02:08 20181228-0843期没有可投注的方案
14:03:14 20181228-0844期方案6已投注，倍数42，模拟
14:04:08 回头，下次盈利回头81.32401
14:04:10 20181228-0845期没有可投注的方案
14:05:11 20181228-0846期方案1已投注，倍数42，模拟
14:05:11 20181228-0846期方案8已投注，倍数42，模拟
14:06:07 20181228-0847期方案8已投注，倍数191，模拟
14:07:09 20181228-0848期方案8已投注，倍数720，模拟
14:08:09 模拟爆掉，转为实战
14:08:11 20181228-0849期方案2已投注，倍数42，
14:08:11 20181228-0849期方案5已投注，倍数42，
14:09:05 回头，下次盈利回头4.546001
14:09:07 20181228-0850期方案6已投注，倍数42，
14:09:07 20181228-0850期方案10已投注，倍数42，
14:10:11 当前盈利9.072001，触发盈利转换
14:10:13 20181228-0851期没有可投注的方案
14:11:14 20181228-0852期方案1已投注，倍数42，模拟
14:11:14 20181228-0852期方案5已投注，倍数42，模拟
14:11:14 20181228-0852期方案9已投注，倍数42，模拟
14:12:10 20181228-0853期方案5已投注，倍数191，模拟
14:12:10 20181228-0853期方案9已投注，倍数191，模拟
14:13:15 回头，下次盈利回头11.146
14:13:17 20181228-0854期没有可投注的方案
14:14:08 20181228-0855期没有可投注的方案
14:15:14 20181228-0856期方案7已投注，倍数42，模拟
14:15:14 20181228-0856期方案10已投注，倍数42，模拟
14:16:08 回头，下次盈利回头15.682
14:16:10 20181228-0857期方案2已投注，倍数42，模拟
14:17:10 回头，下次盈利回头17.95
14:17:12 20181228-0858期方案6已投注，倍数42，模拟
14:18:08 20181228-0859期方案6已投注，倍数191，模拟
14:19:10 20181228-0860期方案6已投注，倍数720，模拟
14:20:13 回头，下次盈利回头24.21
14:20:15 20181228-0861期方案7已投注，倍数42，模拟
14:21:21 20181228-0862期方案1已投注，倍数42，模拟
14:21:21 20181228-0862期方案7已投注，倍数191，模拟
14:22:13 回头，下次盈利回头30.912
14:22:15 20181228-0863期方案10已投注，倍数42，模拟
14:23:09 20181228-0864期方案10已投注，倍数191，模拟
14:24:16 回头，下次盈利回头35.346
14:24:18 20181228-0865期方案7已投注，倍数42，模拟
14:25:48 回头，下次盈利回头37.614
14:25:50 20181228-0866期方案8已投注，倍数42，模拟
14:26:20 回头，下次盈利回头39.882
14:26:22 20181228-0867期没有可投注的方案
14:28:03 20181228-0868期投注时间已过
14:28:23 20181228-0869期没有可投注的方案
14:29:13 20181228-0870期方案10已投注，倍数42，模拟
14:30:07 回头，下次盈利回头42.15001
14:30:10 20181228-0871期没有可投注的方案
14:31:11 20181228-0872期方案5已投注，倍数42，模拟
14:31:11 20181228-0872期方案9已投注，倍数42，模拟
14:32:06 回头，下次盈利回头46.686
14:32:08 20181228-0873期没有可投注的方案
14:33:09 20181228-0874期没有可投注的方案
14:34:05 20181228-0875期没有可投注的方案
14:35:12 20181228-0876期方案7已投注，倍数42，模拟
14:36:11 回头，下次盈利回头48.95401
14:36:13 20181228-0877期没有可投注的方案
14:37:10 20181228-0878期没有可投注的方案
14:38:11 20181228-0879期方案1已投注，倍数42，模拟
14:38:11 20181228-0879期方案8已投注，倍数42，模拟
14:39:07 20181228-0880期方案1已投注，倍数191，模拟
14:40:10 20181228-0881期方案1已投注，倍数720，模拟
14:41:14 回头，下次盈利回头57.48201
14:41:16 20181228-0882期没有可投注的方案
14:42:12 20181228-0883期方案6已投注，倍数42，模拟
14:43:15 回头，下次盈利回头59.75001
14:43:17 20181228-0884期没有可投注的方案
14:44:08 20181228-0885期方案2已投注，倍数42，模拟
14:44:08 20181228-0885期方案5已投注，倍数42，模拟
14:44:08 20181228-0885期方案8已投注，倍数42，模拟
14:45:10 回头，下次盈利回头66.55402
14:45:12 20181228-0886期没有可投注的方案
14:46:09 20181228-0887期方案3已投注，倍数42，模拟
14:47:10 回头，下次盈利回头68.82201
14:47:12 20181228-0888期方案3已投注，倍数42，模拟
14:47:12 20181228-0888期方案10已投注，倍数42，模拟
14:48:07 回头，下次盈利回头73.35802
14:48:09 20181228-0889期方案4已投注，倍数42，模拟
14:48:09 20181228-0889期方案8已投注，倍数42，模拟
14:49:10 20181228-0890期方案8已投注，倍数191，模拟
14:50:10 回头，下次盈利回头80.06002
14:50:12 20181228-0891期没有可投注的方案
14:51:08 20181228-0892期没有可投注的方案
14:52:09 20181228-0893期方案1已投注，倍数42，模拟
14:53:03 回头，下次盈利回头82.32802
14:53:05 20181228-0894期方案2已投注，倍数42，模拟
14:53:05 20181228-0894期方案8已投注，倍数42，模拟
14:54:13 20181228-0895期方案2已投注，倍数191，模拟
14:54:13 20181228-0895期方案4已投注，倍数42，模拟
14:54:13 20181228-0895期方案7已投注，倍数42，模拟
14:54:13 20181228-0895期方案8已投注，倍数191，模拟
14:55:14 20181228-0896期方案4已投注，倍数191，模拟
14:55:14 20181228-0896期方案8已投注，倍数720，模拟
14:56:10 20181228-0897期方案4已投注，倍数720，模拟
14:56:10 20181228-0897期方案7已投注，倍数42，模拟
14:57:09 回头，下次盈利回头95.67002
14:57:11 20181228-0898期方案7已投注，倍数42，模拟
14:58:06 回头，下次盈利回头97.93802
14:58:08 20181228-0899期方案1已投注，倍数42，模拟
14:59:15 20181228-0900期方案1已投注，倍数191，模拟
14:59:15 20181228-0900期方案10已投注，倍数42，模拟
15:00:07 20181228-0901期方案9已投注，倍数42，模拟
15:00:07 20181228-0901期方案10已投注，倍数191，模拟
15:01:06 回头，下次盈利回头109.074
15:01:09 20181228-0902期没有可投注的方案
15:02:05 20181228-0903期方案2已投注，倍数42，模拟
15:03:10 回头，下次盈利回头111.342
15:03:12 20181228-0904期方案7已投注，倍数42，模拟
15:04:06 回头，下次盈利回头113.61
15:04:08 20181228-0905期方案1已投注，倍数42，模拟
15:04:08 20181228-0905期方案6已投注，倍数42，模拟
15:05:13 回头，下次盈利回头118.146
15:05:15 20181228-0906期没有可投注的方案
15:06:12 20181228-0907期没有可投注的方案
